order_item_id,fk_product_id,fk_order_id,ordered_quantity,order_quantity_accepted,rate
149177,13502,301134,3,3,12064
149178,10204,301137,1,0,4033
149179,13764,301140,1,0,7746
149180,10225,301143,1,0,4667
149181,3615,301146,1,0,6041
149182,11107,301146,1,0,5725
149183,7860,301149,1,0,3315
149184,7860,301149,1,0,2748
149185,1043,301152,1,1,22849
149186,8444,301152,2,2,5813
149187,8444,301152,1,1,6034
149188,8424,301152,1,0,3511
149189,10235,301155,10,10,1387
149190,3279,301158,2,0,9724
149191,8444,301158,1,0,6343
149192,8444,301158,1,0,6034
149193,1045,301161,3,2,3668
149194,1041,301164,1,0,5425
149195,11112,301167,1,0,21934
149196,1045,301170,5,0,3668
149197,11112,301173,1,0,21934
149198,10233,301176,2,0,2250
149199,3610,301179,1,1,13177
149200,8760,301182,6,0,2363
149201,8444,301185,5,5,6374
149202,8444,301185,1,1,6589
149203,12758,301188,1,0,8050
149204,13565,301188,1,0,366
149205,8335,301191,1,1,4016
149206,1045,301194,3,0,3668
149207,9916,301197,1,0,3372
149208,12749,301200,10,10,6211
149209,12749,301203,10,10,6211
149210,1038,301206,1,0,8445
149211,8177,301209,1,0,2150.85
149212,11139,301209,1,0,4671
149213,11150,301209,1,0,5729
149214,12487,301209,1,0,4497
149215,12749,301212,2,2,6211
149216,10204,301215,2,0,4024
149217,3603,301218,1,0,7466
149218,2862,301221,1,0,4021
149219,11233,301221,1,0,11996
149220,8384,301224,10,10,5727
149221,12487,301224,1,1,4220
149222,1045,301227,2,0,3668
149223,8384,301230,1,1,6077
149224,8384,301230,2,2,5825
149225,8384,301230,4,4,5727
149226,8354,301233,2,2,7806
149227,12487,301236,10,10,4220
149228,11139,301239,1,0,4319
149229,11139,301239,1,0,4671
149230,11150,301239,1,0,5729
149231,11731,301242,1,0,5800
149232,3615,301245,1,1,6041
149233,11107,301245,1,1,5725
149234,11926,301248,10,10,6997
149235,14354,301248,1,1,2501
149236,13764,301251,1,0,7746
149237,14352,301254,1,1,3318
149238,8424,301257,1,1,8343
149239,8424,301257,1,1,3511
149240,8424,301257,2,2,3372
149241,12487,301260,1,0,4220
149242,12487,301260,1,0,4497
149243,11731,301263,1,0,5800
149244,13764,301266,1,0,7746
149245,3610,301269,1,0,13268
149246,8177,301272,1,0,2150.85
149247,8219,301275,1,1,15166
149248,13764,301278,1,1,7746
149249,3615,301281,1,0,6125
149250,7586,301284,1,0,11410
149251,7607,301287,1,0,12541
149252,8435,301290,1,0,11228
149253,10233,301293,2,2,2250
149254,7640,301296,1,1,16490
149255,8378,301299,1,1,4064
149256,7607,301302,1,1,12541
149257,11899,301305,1,0,13782
149258,8444,301308,1,1,5813
149259,8177,301311,1,0,2150.85
149260,11139,301311,1,0,5220
149261,11150,301311,1,0,5729
149262,12724,301314,1,0,100000
149263,10418,301317,1,0,4654
149264,1038,301320,1,0,8445
149265,7285,301323,1,0,5114
149266,3610,301326,1,1,13177
149267,3610,301326,1,1,8233
149268,3610,301329,1,0,13177
149269,3610,301329,1,0,8233
149270,8221,301332,10,10,3770
149271,11107,301335,1,1,6118
149272,13524,301335,1,1,4476
149273,13764,301338,3,3,7746
149274,8221,301341,4,0,3770
149275,12487,301344,22,22,4220
149276,12487,301344,8,8,4308
149277,12652,301344,10,10,7956
149278,11169,301347,1,1,6996
149279,11169,301347,3,3,3630
149280,8210,301350,1,1,16302
149281,8210,301350,2,2,13846
149282,8210,301350,2,2,14212
149283,8210,301350,1,1,7576
149284,7607,301353,1,1,12541
149285,8221,301356,4,4,3770
149286,1043,301359,8,0,5854
149287,7607,301362,1,0,12541
149288,1041,301365,1,0,5616
149289,3610,301368,1,0,12704
149290,10233,301371,1,1,2250
149291,12487,301371,1,1,4220
149292,12487,301371,1,1,4308
149293,8444,301374,8,0,5813
149294,8444,301374,2,0,6034
149295,11146,301377,1,0,9196
149296,12547,301380,1,1,11087
149297,9916,301383,72,72,3372
149298,9916,301386,31,31,3372
149299,3610,301389,24,24,13268
149300,3610,301389,70,70,12704
149301,3610,301389,10,10,8299
149302,12547,301392,5,5,5635
149303,3610,301395,1,1,13177
149304,8428,301398,20,0,1793
149305,11118,301401,1,1,4158
149306,13524,301404,2,0,4362
149307,3610,301407,1,0,12704
149308,11112,301410,1,1,21934
149309,13524,301413,2,2,4362
149310,3284,301416,1,0,5271
149311,3610,301416,4,0,13284
149312,3610,301416,1,0,8500
149313,11127,301416,1,0,2897
149314,11169,301416,1,0,3773
149315,10526,301419,1,1,2670
149316,7576,301422,1,0,18816
149317,12487,301425,5,0,4220
149318,10233,301428,2,0,2250
149319,8428,301431,20,0,1793
149320,10224,301434,1,1,4360.17
149321,12701,301434,1,1,9542
149322,3615,301437,2,0,6745
149323,3615,301437,1,0,6558
149324,12547,301440,1,0,5726
149325,12547,301440,1,0,5635
149326,3610,301443,4,4,13284
149327,3610,301443,1,1,8500
149328,11117,301443,1,1,6434
149329,11127,301443,1,1,2897
149330,11169,301443,1,1,3773
149331,8428,301446,20,0,1793
149332,12652,301449,10,10,7956
149333,12749,301452,3,0,6211
149334,12749,301455,3,0,6211
149335,9789,301458,1,1,2908
149336,12302,301461,1,0,12214
149337,8325,301464,1,0,11999
149338,8422,301467,1,0,3430
149339,10238,301467,1,0,3189
149340,3613,301470,1,0,8110
149341,1805,301470,1,0,9996
149342,3615,301473,1,0,6558
149343,8444,301476,3,3,5813
149344,8444,301476,1,1,6034
149345,10227,301479,1,0,1456
149346,10238,301479,1,0,6198
149347,7271,301482,1,1,2591
149348,7271,301482,1,1,2566
149349,3615,301485,2,0,6041
149350,10224,301488,1,0,4357
149351,1041,301491,1,0,5620
149352,11146,301491,1,0,6880
149353,8425,301494,1,0,5587
149354,8455,301497,4,4,4162
149355,8428,301500,20,0,1793
149356,7271,301503,1,0,2591
149357,7271,301503,1,0,2566
149358,1043,301506,2,2,5854
149359,8444,301509,1,0,6374
149360,8444,301509,1,0,6589
149361,8444,301509,1,0,3811
149362,10235,301512,1,0,1446
149363,10238,301512,1,0,6198
149364,10238,301512,1,0,3189
149365,8438,301515,1,0,4860
149366,10204,301518,1,0,4024
149367,11925,301518,1,0,11814
149368,12679,301521,5,5,3085
149369,8760,301524,14,14,2363
149370,10235,301527,1,1,1446
149371,10238,301527,1,1,6198
149372,10238,301527,1,1,3189
149373,12547,301530,3,0,5726
149374,12487,301533,3,0,4217
149375,12487,301533,2,0,4362
149376,8444,301536,1,0,5813
149377,8444,301536,1,0,6034
149378,8457,301536,1,0,7905
149379,12652,301539,2,2,7956
149380,1041,301542,1,1,5620
149381,11163,301545,1,0,5192
149382,8428,301545,20,0,1793
149383,8428,301548,20,20,1793
149384,3615,301551,2,0,6180
149385,8428,301554,130,130,1793
149386,3613,301557,1,0,8266
149387,7860,301560,2,2,3317
149388,9915,301560,1,1,3617
149389,9916,301560,1,1,3650
149390,12487,301563,5,5,4220
149391,7860,301566,1,1,3315
149392,7860,301566,3,3,2748
149393,1038,301569,1,0,8309
149394,13209,301569,1,0,4288
149395,13765,301572,2,2,2633
149396,10235,301575,5,0,1432
149397,10235,301575,3,0,1387
149398,11146,301578,1,0,9196
149399,3615,301581,2,0,6180
149400,11133,301584,1,0,8364
149401,11146,301584,1,0,9196
149402,10204,301587,1,1,4024
149403,12460,301590,2,0,14130
149404,11118,301593,1,1,4158
149405,8428,301593,1,0,1799
149406,10224,301596,1,0,4357
149407,14349,301599,1,1,32992
149408,3603,301602,1,1,7466
149409,12460,301605,2,1,14130
149410,11146,301608,5,0,9196
149411,10204,301611,3,0,4033
149412,10224,301614,1,1,4357
149413,10204,301617,2,0,4033
149414,13765,301620,1,1,2633
149415,3279,301623,1,1,9724
149416,10204,301623,2,2,4033
149417,1043,301626,1,0,5794
149418,7545,301629,1,0,7321
149419,3610,301632,4,4,13177
149420,8760,301635,10,0,2363
149421,3615,301638,2,2,6180
149422,11156,301641,7,0,5038
149423,8219,301644,15,15,15166
149424,11899,301647,1,1,13782
149425,3610,301650,3,3,13177
149426,11156,301653,7,0,5038
149427,12701,301656,1,0,9542
149428,12701,301656,1,0,6470
149429,12701,301656,1,0,6561
149430,3610,301659,5,5,12704
149431,8753,301662,1,1,7724
149432,13209,301662,1,1,4388
149433,8219,301665,3,3,14934
149434,8219,301665,2,2,15166
149435,11156,301668,10,0,5038
149436,3610,301671,3,0,13177
149437,11155,301674,1,0,7953
149438,12784,301677,1,0,2138
149439,3606,301680,1,0,5735
149440,11110,301683,1,0,4103
149441,10204,301686,2,2,4024
149442,11146,301689,1,0,9196
149443,7860,301692,2,0,3315
149444,8210,301695,1,0,6914
149445,7607,301698,1,1,12323
149446,12749,301701,1,0,6211
149447,12487,301704,10,10,4220
149448,12487,301704,5,5,4308
149449,12487,301704,2,2,4497
149450,13765,301707,5,5,2633
149451,7583,301710,1,1,28577
149452,8327,301713,10,0,751
149453,10204,301716,3,0,4024
149454,12487,301719,12,12,4220
149455,12487,301719,1,1,4308
149456,8242,301722,1,0,1708
149457,10233,301722,2,0,2250
149458,12487,301722,2,0,4497
149459,12675,301722,1,0,5258
149460,12652,301725,7,0,7956
149461,10235,301728,2,0,1432
149462,1038,301731,1,1,8324
149463,3568,301731,1,1,8206
149464,8444,301731,1,1,6374
149465,10224,301734,1,0,4538.14
149466,3615,301737,1,0,6745
149467,10236,301740,1,0,1341
149468,3615,301743,2,0,6041
149469,3635,301746,2,2,5761
149470,8439,301746,10,10,1913
149471,8428,301746,10,10,1799
149472,11133,301749,1,1,3713
149473,11133,301749,1,1,3988
149474,11129,301752,1,1,7704
149475,7547,301755,1,0,14961
149476,3279,301758,1,0,8814.94
149477,11125,301761,1,0,2236
149478,11125,301764,1,0,2236
149479,1805,301767,4,0,17527
149480,10236,301770,2,0,1341
149481,10236,301770,3,0,1258
149482,8622,301773,1,0,27752
149483,9915,301776,2,0,3650
149484,1041,301779,3,0,5225
149485,8422,301782,1,0,4042
149486,12652,301785,1,0,7956
149487,8424,301788,1,0,3479
149488,8424,301788,1,0,3341
149489,10204,301791,1,0,4778
149490,14309,301794,1,1,8451
149491,10235,301797,2,0,1387
149492,3279,301800,1,0,8814.94
149493,3613,301803,1,0,8266
149494,1041,301806,1,1,5725
149495,3615,301809,2,0,6180
149496,1805,301812,10,10,17527
149497,12502,301815,3,2,7526
149498,2862,301818,5,5,4021
149499,8210,301821,1,0,14212
149500,3611,301824,1,0,4526
149501,8444,301827,1,0,3933
149502,3279,301830,1,0,8814.94
149503,10235,301833,3,3,1446
149504,3279,301836,1,0,8814.94
149505,7860,301839,1,0,3317
149506,8428,301839,1,0,1793
149507,11246,301842,1,0,4528
149508,11105,301845,5,0,25315
149509,8425,301848,5,0,5118
149510,1805,301851,6,0,18343
149511,10235,301854,5,0,1446
149512,10235,301854,5,0,1399
149513,10226,301857,1,0,3697
149514,10227,301857,1,0,1411
149515,8425,301860,1,0,5118
149516,13764,301863,1,1,7746
149517,8424,301866,3,0,3511
149518,8424,301866,2,0,3372
149519,11107,301869,1,1,5725
149520,14159,301872,2,0,3233.05
149521,12701,301875,1,0,9297
149522,12701,301875,1,0,6379
149523,14338,301875,2,0,5089
149524,9915,301878,1,1,3650
149525,10224,301881,2,2,4349
149526,10224,301881,1,1,4360.17
149527,10224,301881,1,1,4538.14
149528,10236,301881,1,1,1341
149529,10236,301881,6,6,1258
149530,11165,301884,1,0,21067
149531,3624,301887,2,2,5453
149532,3615,301890,1,1,6180
149533,10226,301893,1,1,3697
149534,10227,301893,1,1,1411
149535,13765,301896,1,0,2633
149536,9915,301899,2,0,3650
149537,9915,301902,2,0,3650
149538,8444,301905,3,3,5813
149539,8444,301905,1,1,6034
149540,8462,301905,2,2,10331
149541,11140,301908,1,0,2728
149542,9915,301911,2,2,3650
149543,7271,301914,1,0,2591
149544,7271,301914,1,0,2566
149545,10204,301917,3,3,4024
149546,14252,301917,2,2,32992
149547,12701,301920,1,0,6470
149548,8457,301923,1,1,8251
149549,3615,301926,2,2,6180
149550,12547,301926,8,8,5726
149551,12547,301926,2,2,5635
149552,10975,301929,1,0,18031
149553,10975,301932,1,0,17392
149554,10204,301935,1,1,4033
149555,12460,301935,1,1,14550
149556,12460,301935,1,1,14130
149557,10975,301938,1,0,19344
149558,7640,301941,2,0,16490
149559,12749,301944,10,0,6211
149560,1805,301947,1,0,17527
149561,8177,301950,1,0,2150.85
149562,11139,301950,1,0,4319
149563,11150,301950,1,0,5729
149564,8444,301950,1,0,3811
149565,12487,301950,2,0,4497
149566,13699,301953,4,4,3230
149567,13699,301953,1,1,3290
149568,12652,301956,2,2,7956
149569,13699,301959,2,2,3350
149570,11143,301962,1,1,3399
149571,11150,301962,1,1,5729
149572,12487,301962,1,1,4497
149573,11117,301965,3,0,6434
149574,11105,301968,5,0,25315
149575,7860,301971,1,0,3315
149576,12652,301974,5,5,7956
149577,8210,301977,2,2,13846
149578,12652,301980,2,2,7956
149579,8210,301983,1,1,14612
149580,12547,301986,1,0,5726
149581,12547,301986,1,0,5635
149582,10204,301989,5,5,4033
149583,12675,301992,1,0,5258
149584,3615,301995,2,2,6125
149585,7488,301998,10,10,3908
149586,10235,302001,1,1,1432
149587,10235,302001,1,1,1387
149588,7583,302004,6,6,28577
149589,7583,302007,2,0,28577
149590,12749,302010,10,10,6211
149591,10235,302013,10,10,1446
149592,3284,302016,1,0,5271
149593,10204,302016,1,0,4024
149594,12460,302016,1,0,15040
149595,1041,302019,1,0,5620
149596,3610,302022,1,0,8500
149597,1038,302025,1,1,8726
149598,3610,302025,1,1,8500
149599,3610,302028,1,1,8233
149600,10235,302031,2,2,1446
149601,10236,302031,2,2,1341
149602,7640,302034,4,4,15638
149603,12652,302034,1,1,7956
149604,12487,302037,5,5,4220
149605,13764,302040,1,0,7746
149606,1041,302043,1,0,5620
149607,12685,302046,1,0,2861
149608,8425,302049,1,0,4971
149609,10204,302052,1,1,4024
149610,12460,302052,1,1,14550
149611,8420,302055,1,1,3731
149612,8378,302058,1,0,4064
149613,8378,302058,2,0,3938
149614,12487,302061,20,20,4220
149615,12487,302061,5,5,4308
149616,8378,302064,1,1,4064
149617,8378,302064,1,1,3938
149618,3610,302067,2,0,13177
149619,3610,302067,2,0,12768
149620,3610,302067,2,0,8233
149621,8425,302070,1,1,4971
149622,12487,302073,10,10,4220
149623,2862,302076,1,0,4021
149624,12547,302079,15,15,5726
149625,12547,302079,10,10,5635
149626,3610,302082,1,0,13268
149627,3610,302082,4,0,12704
149628,8425,302085,3,3,5118
149629,8425,302085,1,1,5587
149630,8425,302085,1,1,5300
149631,3606,302088,1,0,6049
149632,3610,302091,1,1,12704
149633,9895,302094,5,0,1288
149634,8378,302097,1,0,4064
149635,8378,302097,1,0,3938
149636,8378,302100,1,1,3938
149637,12784,302103,1,0,2138
149638,11140,302106,1,0,2728
149639,3610,302109,1,0,13268
149640,3610,302109,4,0,12704
149641,12701,302112,2,2,9297
149642,12701,302112,1,1,6379
149643,1043,302115,1,1,5794
149644,8439,302115,3,3,1913
149645,10975,302118,1,1,12668
149646,10975,302118,13,13,10941
149647,10975,302118,10,10,11596
149648,9915,302121,1,1,3134.4
149649,12547,302124,1,1,5726
149650,12547,302124,1,1,5635
149651,10226,302127,1,0,3883
149652,10235,302127,1,0,1446
149653,10236,302127,1,0,1341
149654,11925,302130,2,2,11814
149655,12302,302133,1,0,12214
149656,3610,302136,1,1,13268
149657,12487,302139,5,5,4220
149658,9895,302142,1,0,1128.5
149659,3284,302145,1,1,5271
149660,10204,302145,1,1,4024
149661,12460,302145,1,1,15040
149662,8219,302148,1,0,14934
149663,8219,302148,1,0,15166
149664,10975,302151,5,5,12632
149665,10975,302151,5,5,11087
149666,10975,302151,5,5,11741
149667,11233,302154,2,2,7857
149668,1041,302157,1,0,5725
149669,8219,302160,1,1,14934
149670,10224,302163,1,0,4581
149671,9895,302166,4,0,1128.5
149672,12487,302169,3,3,4220
149673,11188,302172,1,1,3311
149674,11188,302172,1,1,3696
149675,10204,302175,4,4,4024
149676,12652,302178,5,5,7956
149677,12455,302181,10,0,5771
149678,12652,302181,1,0,7956
149679,3615,302184,1,1,6180
149680,10224,302187,1,1,4581
149681,8425,302190,1,0,5400
149682,12455,302193,10,0,5771
149683,12652,302193,1,0,7956
149684,1038,302196,1,0,8762
149685,13696,302199,1,0,5875
149686,10224,302202,1,0,4581
149687,1038,302205,1,0,8762
149688,7640,302208,1,1,16490
149689,7640,302208,10,10,15638
149690,8444,302208,15,15,6374
149691,8210,302211,1,0,13366
149692,8622,302211,1,0,27752
149693,3279,302214,1,1,9724
149694,3603,302214,2,2,7466
149695,10204,302214,4,4,4024
149696,11926,302214,2,2,6997
149697,12487,302217,3,3,4220
149698,12487,302217,2,2,4308
149699,12487,302217,2,2,4497
149700,3284,302220,5,3,5271
149701,8210,302223,1,0,13366
149702,8210,302223,1,0,13731
149703,1041,302226,1,0,5334
149704,3615,302226,2,0,6125
149705,7547,302226,1,0,14961
149706,8444,302226,2,0,6589
149707,12547,302229,3,3,5726
149708,12547,302229,2,2,5635
149709,8242,302232,1,1,1708
149710,9916,302235,1,0,3372
149711,10975,302238,1,1,12632
149712,12487,302241,10,10,4220
149713,11152,302244,1,1,7678
149714,13764,302247,1,0,7746
149715,11107,302250,1,1,5725
149716,14309,302253,2,2,8270
149717,14309,302253,1,1,8451
149718,14352,302256,5,5,3318
149719,8444,302259,30,30,6374
149720,8219,302262,2,2,14934
149721,12487,302265,4,4,4220
149722,12487,302265,3,3,4308
149723,8210,302268,1,0,14612
149724,8210,302268,1,0,12452
149725,8210,302268,1,0,12837
149726,12784,302271,10,10,2138
149727,14347,302274,1,0,23198
149728,14159,302277,1,0,3233.05
149729,10224,302280,2,0,4349
149730,10224,302280,2,0,4360.17
149731,10224,302280,1,0,4538.14
149732,2358,302283,2,2,1360
149733,12784,302286,4,4,2138
149734,8208,302289,3,0,8429
149735,8219,302292,2,0,14934
149736,10235,302295,5,0,1446
149737,10235,302295,5,0,1399
149738,9916,302295,2,0,3372
149739,9916,302298,1,0,3650
149740,11152,302301,1,0,7678
149741,1207,302304,1,1,18374
149742,7526,302307,1,0,11450
149743,12547,302310,10,0,5635
149744,12547,302310,5,5,11087
149745,8444,302313,8,8,5813
149746,8444,302313,2,2,6343
149747,7640,302316,4,3,15638
149748,8378,302319,4,4,3938
149749,12652,302322,1,1,7956
149750,13764,302325,85,0,7746
149751,8444,302328,1,1,5813
149752,8444,302328,1,1,6343
149753,8444,302328,1,1,6034
149754,8425,302331,1,1,5205
149755,10224,302334,1,1,4534
149756,10224,302337,2,0,4581
149757,13934,302340,5,5,2997.3
149758,14350,302343,1,1,16754
149759,11152,302346,1,0,7678
149760,10224,302349,2,0,4581
149761,13682,302352,2,2,3044
149762,10224,302355,2,1,4581
149763,10224,302358,1,0,4534
149764,2862,302361,3,3,4021
149765,13764,302364,1,0,7746
149766,8378,302367,30,0,3938
149767,8221,302370,1,0,3770
149768,12487,302373,1,0,4220
149769,12652,302376,1,1,7956
149770,13699,302379,1,1,3230
149771,13699,302379,1,1,3290
149772,13699,302379,1,1,3350
149773,1038,302382,1,0,8179
149774,13764,302385,1,0,7746
149775,1038,302388,1,1,8315
149776,1043,302391,1,0,22045
149777,9916,302394,2,0,3372
149778,11163,302397,1,0,6402
149779,9882,302400,2,2,13751
149780,7607,302403,1,1,12323
149781,11240,302406,3,0,12555
149782,8683,302406,1,0,9699
149783,13253,302409,1,0,35033
149784,1038,302412,1,0,8445
149785,1038,302412,1,0,8309
149786,1038,302415,2,2,8324
149787,1038,302415,5,5,8188
149788,1038,302415,4,3,8052
149789,1043,302418,1,1,5794
149790,1043,302421,1,1,5794
149791,3615,302424,2,2,6125
149792,1041,302427,1,1,5334
149793,7547,302427,1,1,14961
149794,8444,302427,2,2,6589
149795,3279,302430,1,0,9724
149796,8425,302433,1,0,5118
149797,12701,302436,1,0,9297
149798,8219,302439,6,6,14934
149799,8219,302439,2,2,15166
149800,8219,302439,1,0,15311
149801,11233,302439,1,1,7857
149802,3611,302442,1,0,4526
149803,3613,302442,1,0,8038
149804,7607,302445,1,0,12541
149805,7607,302448,1,1,12541
149806,7607,302451,1,0,12541
149807,8425,302454,1,0,5118
149808,9916,302457,1,0,3372
149809,11133,302460,1,1,4085
149810,8210,302463,1,1,14612
149811,8210,302463,1,1,12452
149812,8210,302463,1,1,12837
149813,8425,302466,1,1,5118
149814,11119,302469,1,0,17901
149815,11107,302472,1,0,5725
149816,10235,302475,2,2,1446
149817,10235,302475,3,3,1399
149818,8425,302478,5,5,5118
149819,12652,302481,7,7,7956
149820,12652,302484,5,5,7956
149821,10224,302487,2,2,4349
149822,10224,302487,1,1,4360.17
149823,10224,302487,1,1,4538.14
149824,8444,302490,1,0,5813
149825,10975,302493,1,1,11087
149826,7553,302496,1,0,3040
149827,10975,302499,1,0,11741
149828,8384,302502,5,5,5825
149829,8384,302502,30,30,5727
149830,10975,302505,1,1,11087
149831,10975,302508,1,1,11741
149832,8760,302511,1,0,2363
149833,12652,302514,5,5,7956
149834,10975,302517,1,1,11741
149835,8221,302520,4,4,3770
149836,11233,302523,1,0,12650
149837,11233,302523,2,0,11996
149838,14309,302526,1,1,8270
149839,3284,302529,1,0,5271
149840,1805,302532,15,15,17527
149841,8425,302535,6,0,5118
149842,8425,302535,2,2,5587
149843,8425,302535,4,4,5300
149844,7860,302538,1,0,2748
149845,7640,302541,3,3,15638
149846,10235,302544,3,0,1432
149847,8428,302547,4,4,1793
149848,8425,302550,5,5,5118
149849,9895,302553,10,0,1128.5
149850,10975,302556,1,0,11087
149851,10975,302556,1,0,11741
149852,9895,302559,10,10,1128.5
149853,3615,302562,2,0,6041
149854,12748,302565,2,2,2810
149855,8422,302568,1,1,4042
149856,13267,302571,1,1,4726
149857,12661,302574,1,1,7543
149858,9895,302577,1,0,1128.5
149859,10236,302580,1,0,1341
149860,8439,302580,1,0,1952
149861,1043,302583,1,0,5854
149862,7607,302586,4,0,12541
149863,3624,302589,1,0,5453
149864,8425,302592,2,0,5118
149865,13682,302595,1,0,3076.3
149866,11142,302598,1,1,4813
